ID;BONUSZ;ARBEVETEL;TJB;AKTIV_NAPOK;KAMPANY_HOSSZA;VISSZAFIZETES;PONT_NAP;PONT_HONAP;RFM_SCORE_NO;KAMPANYAFFINITAS;TELJESITES
ID4419;2000;12607;22001;30;2;0,5;2;7,9183;7;0;0
ID4420;20000;438032;189002;31;2;0,5;2;7,9183;10;0,444444444;0
ID4421;5000;53000;-15974;22;2;0,5;2;7,9183;6;0,333333333;0
ID4422;2000;61000;27117;29;2;0,5;2;7,9183;6;0;0
ID4423;5000;143382;141000;18;2;0,5;2;7,9183;8;0;0
ID4424;2000;21800;5622;30;2;0,5;2;7,9183;7;1;1
ID4425;2000;24876;12793;27;2;0,5;2;7,9183;5;0;0
ID4426;5000;221843;56227;31;2;0,5;2;7,9183;6;1;1
ID4427;5000;49654;13747;31;2;0,5;2;7,9183;6;0,25;0
ID4428;2000;234253;-26624;31;2;0,5;2;7,9183;8;0,8;0
ID4429;2000;27026;-5543;23;2;0,5;2;7,9183;7;1;0
ID4430;2000;16960;11826;29;2;0,5;2;7,9183;6;0;0
ID4431;5000;110920;-277152;31;2;0,5;2;7,9183;7;0;0
ID4432;2000;17729;9076;21;2;0,5;2;7,9183;6;0,333333333;0
ID4433;2000;10744;2258;27;2;0,5;2;7,9183;7;0;0
ID4434;2000;118900;11220;16;2;0,5;2;7,9183;8;0,666666667;0
ID4435;5000;81581;108874;24;2;0,5;2;7,9183;6;1;0
ID4436;5000;531933;89407;31;2;0,5;2;7,9183;7;0,333333333;0
ID4437;20000;394362;325003;26;2;0,5;2;7,9183;10;0,166666667;0
ID4438;2000;28391;1380;25;2;0,5;2;7,9183;6;0,2;0
ID4439;20000;1107400;-32498;17;2;0,5;2;7,9183;9;0,25;0
ID4440;10000;345082;259001;17;2;0,5;2;7,9183;8;0,75;0
ID4441;10000;287910;109573;29;2;0,5;2;7,9183;8;0,333333333;0
ID4442;2000;73999;102665;15;2;0,5;2;7,9183;6;0;1
ID4443;2000;254830;106656;29;2;0,5;2;7,9183;6;0;0
ID4444;2000;23286;1675;16;2;0,5;2;7,9183;4;0;0
ID4445;2000;57920;-44952;24;2;0,5;2;7,9183;4;0;0
ID4446;20000;2175017;329986;28;2;0,5;2;7,9183;9;0,4;0
ID4447;5000;171208;-42784;10;2;0,5;2;7,9183;5;0;0
ID4448;2000;88726;14859;19;2;0,5;2;7,9183;5;0;1
ID4449;2000;53590;2930;20;2;0,5;2;7,9183;7;0,8;0
ID4450;5000;114517;21338;23;2;0,5;2;7,9183;6;0,5;1
ID4451;20000;865198;609016;22;2;0,5;2;7,9183;9;1;1
ID4452;5000;28366;39825;19;2;0,5;2;7,9183;7;0,25;1
ID4453;2000;49710;-5433;25;2;0,5;2;7,9183;6;0,333333333;0
ID4454;5000;322200;245103;23;2;0,5;2;7,9183;7;1;0
ID4455;2000;182059;-134500;30;2;0,5;2;7,9183;8;0,666666667;0
ID4456;2000;60547;11285;29;2;0,5;2;7,9183;7;0;0
ID4457;5000;149400;144490;16;2;0,5;2;7,9183;6;0,5;1
ID4458;20000;512020;381259;22;2;0,5;2;7,9183;8;0,333333333;0
ID4459;5000;523000;-56405;31;2;0,5;2;7,9183;7;0,2;0
ID4460;2000;34763;-76844;28;2;0,5;2;7,9183;6;0,5;0
ID4461;10000;66414;-44673;31;2;0,5;2;7,9183;8;0,2;1
ID4462;2000;34743;13603;24;2;0,5;2;7,9183;5;0;1
ID4463;20000;1980344;849471;22;2;0,5;2;7,9183;9;0,333333333;1
ID4464;5000;22332;24918;25;2;0,5;2;7,9183;7;0;0
ID4465;20000;317190;199778;28;2;0,5;2;7,9183;10;0,5;0
ID4466;5000;46357;25001;22;2;0,5;2;7,9183;7;0,25;0
ID4467;5000;468447;104401;15;2;0,5;2;7,9183;9;0,25;1
ID4468;2000;70300;73113;25;2;0,5;2;7,9183;6;0;0
ID4469;10000;1582528;131232;29;2;0,5;2;7,9183;8;0;1
ID4470;10000;456062;26781;31;2;0,5;2;7,9183;9;1;1
ID4471;10000;246106;58027;31;2;0,5;2;7,9183;9;0;0
ID4472;10000;317890;-9999;29;2;0,5;2;7,9183;8;0;0
ID4473;2000;12544;13500;30;2;0,5;2;7,9183;7;0;0
ID4474;5000;51072;12248;27;2;0,5;2;7,9183;6;0,333333333;0
ID4475;10000;9500;29435;22;2;0,5;2;7,9183;9;0;0
ID4476;20000;5547740;194180;29;2;0,5;2;7,9183;10;0,555555556;1
ID4477;2000;31020;21682;22;2;0,5;2;7,9183;6;1;1
ID4478;2000;34133;8887;31;2;0,5;2;7,9183;6;0,4;0
ID4479;20000;136342;100012;19;2;0,5;2;7,9183;9;0,333333333;0
ID4480;10000;719444;233000;27;2;0,5;2;7,9183;9;0,285714286;0
ID4481;20000;1252648;298003;21;2;0,5;2;7,9183;9;0,5;0
ID4482;2000;17351;17059;17;2;0,5;2;7,9183;5;1;0
ID4483;5000;199000;73111;31;2;0,5;2;7,9183;8;0,5;0
ID4484;2000;134243;3627;20;2;0,5;2;7,9183;5;0;1
ID4485;10000;344173;146062;25;2;0,5;2;7,9183;8;0;0
ID4486;10000;137841;94002;10;2;0,5;2;7,9183;9;0;0
ID4487;5000;480663;53100;15;2;0,5;2;7,9183;8;0;1
ID4488;5000;145043;46501;15;2;0,5;2;7,9183;7;0,25;0
ID4489;20000;2358703;486197;17;2;0,5;2;7,9183;9;0,666666667;1
ID4490;5000;62212;52080;26;2;0,5;2;7,9183;9;0;1
ID4491;20000;1514976;266954;17;2;0,5;2;7,9183;9;0,333333333;1
ID4492;5000;392523;87157;31;2;0,5;2;7,9183;5;0;0
ID4493;5000;37481;15241;25;2;0,5;2;7,9183;8;0;0
ID4494;2000;209311;57051;31;2;0,5;2;7,9183;5;0;0
ID4495;20000;492628;60001;23;2;0,5;2;7,9183;10;0,777777778;0
ID4496;5000;87685;12116;16;2;0,5;2;7,9183;7;0;0
ID4497;20000;136499;1085150;16;2;0,5;2;7,9183;9;0;0
ID4498;2000;47404;7265;26;2;0,5;2;7,9183;6;1;1
ID4499;10000;121235;55175;28;2;0,5;2;7,9183;9;0,333333333;0
ID4500;2000;8710;6122;23;2;0,5;2;7,9183;6;0;0
ID4501;5000;51504;12340;27;2;0,5;2;7,9183;8;0;0
ID4502;10000;95608;51721;31;2;0,5;2;7,9183;8;0,4;0
ID4503;2000;17158;26500;22;2;0,5;2;7,9183;5;0;1
ID4504;20000;3382549;2833999;19;2;0,5;2;7,9183;9;0,8;1
ID4505;2000;9847;3290;31;2;0,5;2;7,9183;7;0,75;1
ID4506;2000;33237;14500;30;2;0,5;2;7,9183;7;0,75;1
ID4507;10000;130000;70186;29;2;0,5;2;7,9183;9;0,166666667;0
ID4508;2000;5600;5600;8;2;0,5;2;7,9183;7;0;0
ID4509;2000;30566;9062;28;2;0,5;2;7,9183;5;1;0
ID4510;20000;363142;112353;26;2;0,5;2;7,9183;9;0,166666667;0
ID4511;5000;585514;146962;31;2;0,5;2;7,9183;6;0;0
ID4512;20000;956850;-823693;31;2;0,5;2;7,9183;10;1;0
ID4513;5000;49408;104489;30;2;0,5;2;7,9183;5;0;1
ID4514;2000;22660;13290;31;2;0,5;2;7,9183;7;0;0
ID4515;10000;373652;106904;24;2;0,5;2;7,9183;9;0,5;0
ID4516;20000;1034462;42702;31;2;0,5;2;7,9183;10;0,8;1
ID4517;2000;83859;22768;21;2;0,5;2;7,9183;6;1;0
ID4518;5000;174891;12734;21;2;0,5;2;7,9183;6;0;0
ID4519;2000;74394;-16619;9;2;0,5;2;7,9183;5;0;0
ID4520;20000;246215;133726;31;2;0,5;2;7,9183;10;0;0
ID4521;20000;1019320;1574915;21;2;0,5;2;7,9183;10;1;1
ID4522;2000;40109;24843;26;2;0,5;2;7,9183;7;0,333333333;1
ID4523;5000;86987;21417;18;2;0,5;2;7,9183;6;0;0
ID4524;10000;137762;-42000;10;2;0,5;2;7,9183;8;0;0
ID4525;5000;39628;14501;23;2;0,5;2;7,9183;7;0;0
ID4526;20000;1536161;483282;26;2;0,5;2;7,9183;9;0;0
ID4527;2000;56405;-2654;31;2;0,5;2;7,9183;6;1;1
ID4528;2000;49117;22198;17;2;0,5;2;7,9183;6;1;0
ID4529;10000;79762;53096;21;2;0,5;2;7,9183;8;0,333333333;0
ID4530;10000;146700;57804;23;2;0,5;2;7,9183;9;0;0
ID4531;5000;48312;19015;29;2;0,5;2;7,9183;7;0;0
ID4532;10000;41950;50174;24;2;0,5;2;7,9183;9;0,75;1
ID4533;20000;160500;90263;28;2;0,5;2;7,9183;9;0,166666667;0
ID4534;5000;52943;30001;16;2;0,5;2;7,9183;6;0;1
ID4535;20000;813160;690003;20;2;0,5;2;7,9183;10;1;0
ID4536;2000;137899;35309;24;2;0,5;2;7,9183;8;0,75;0
ID4537;10000;242600;98210;26;2;0,5;2;7,9183;9;1;0
ID4538;20000;404733;-167360;19;2;0,5;2;7,9183;7;0;0
ID4539;20000;572264;50009;24;2;0,5;2;7,9183;9;1;1
ID4540;5000;550614;68805;31;2;0,5;2;7,9183;8;0,333333333;1
ID4541;2000;378550;390491;27;2;0,5;2;7,9183;4;0;0
ID4542;20000;1888832;-28911;24;2;0,5;2;7,9183;10;0,833333333;0
ID4543;5000;86660;39500;31;2;0,5;2;7,9183;7;0,25;0
ID4544;2000;20796;19671;27;2;0,5;2;7,9183;5;1;0
ID4545;20000;1978502;402077;23;2;0,5;2;7,9183;10;0;0
ID4546;10000;49915;97110;30;2;0,5;2;7,9183;9;1;1
ID4547;2000;57300;56215;31;2;0,5;2;7,9183;7;0;0
ID4548;5000;2800;4465;20;2;0,5;2;7,9183;7;0,75;0
ID4549;10000;46329;6221;29;2;0,5;2;7,9183;9;0,5;0
ID4550;5000;36710;29779;17;2;0,5;2;7,9183;7;0;0
ID4551;5000;273800;9952;24;2;0,5;2;7,9183;8;0;0
ID4552;5000;84886;16871;27;2;0,5;2;7,9183;8;0,4;0
ID4553;2000;570311;112737;29;2;0,5;2;7,9183;5;0;1
ID4554;5000;50000;79260;19;2;0,5;2;7,9183;8;1;1
ID4555;5000;92298;15150;22;2;0,5;2;7,9183;7;0,75;0
ID4556;20000;239196;114077;17;2;0,5;2;7,9183;10;0,333333333;0
ID4557;5000;32044;14946;31;2;0,5;2;7,9183;7;0;0
ID4558;5000;274852;93902;31;2;0,5;2;7,9183;8;0,666666667;1
ID4559;2000;21160;9473;16;2;0,5;2;7,9183;6;0,5;0
ID4560;5000;138491;54785;28;2;0,5;2;7,9183;7;0,2;0
ID4561;5000;570363;-156995;28;2;0,5;2;7,9183;7;1;1
ID4562;10000;254301;45379;29;2;0,5;2;7,9183;9;0,5;1
ID4563;5000;74781;80364;27;2;0,5;2;7,9183;8;1;1
ID4564;2000;14965;9854;10;2;0,5;2;7,9183;5;0;0
ID4565;5000;114473;56669;28;2;0,5;2;7,9183;6;0,6;1
ID4566;2000;460500;111065;31;2;0,5;2;7,9183;6;1;0
ID4567;2000;14565;23295;28;2;0,5;2;7,9183;7;0,4;1
ID4568;2000;56246;29349;22;2;0,5;2;7,9183;6;0,5;0
ID4569;2000;141536;20203;28;2;0,5;2;7,9183;7;0;0
ID4570;10000;169959;195050;30;2;0,5;2;7,9183;10;0,5;0
ID4571;10000;114502;27429;28;2;0,5;2;7,9183;9;0,8;1
ID4572;20000;251797;495860;25;2;0,5;2;7,9183;10;0,875;0
ID4573;5000;231801;-6491;30;2;0,5;2;7,9183;7;0,2;0
ID4574;2000;26440;6533;29;2;0,5;2;7,9183;6;1;1
ID4575;2000;8450;4257;29;2;0,5;2;7,9183;7;0;0
ID4576;2000;109166;43522;24;2;0,5;2;7,9183;3;0;1
ID4577;2000;19012;5126;20;2;0,5;2;7,9183;6;0;0
ID4578;2000;32910;6016;30;2;0,5;2;7,9183;7;0;0
ID4579;20000;341110;185407;18;2;0,5;2;7,9183;10;0,857142857;1
ID4580;5000;164396;120001;14;2;0,5;2;7,9183;7;0,5;0
ID4581;10000;466170;140202;27;2;0,5;2;7,9183;8;0,25;0
ID4582;20000;216139;232501;23;2;0,5;2;7,9183;10;0,333333333;0
ID4583;2000;126350;3964;21;2;0,5;2;7,9183;5;0;0
ID4584;5000;91843;18430;26;2;0,5;2;7,9183;8;0;0
ID4585;20000;51692;-29511;18;2;0,5;2;7,9183;10;0,5;1
ID4586;2000;18922;688;23;2;0,5;2;7,9183;8;0,6;0
ID4587;20000;17645;-4712;30;2;0,5;2;7,9183;10;0,8;1
ID4588;5000;30246;8002;13;2;0,5;2;7,9183;6;0;0
ID4589;10000;133160;104397;29;2;0,5;2;7,9183;10;0,833333333;1
ID4590;5000;26682;16359;31;2;0,5;2;7,9183;9;0,2;0
ID4591;10000;486723;228856;28;2;0,5;2;7,9183;8;0,2;1
ID4592;5000;94364;50160;31;2;0,5;2;7,9183;9;0,75;0
ID4593;10000;42340;59445;28;2;0,5;2;7,9183;10;1;1
ID4594;2000;10917;8815;21;2;0,5;2;7,9183;9;0,666666667;1
ID4595;5000;112327;89101;29;2;0,5;2;7,9183;5;0;0
ID4596;20000;905767;405013;6;2;0,5;2;7,9183;8;0;0
ID4597;2000;22360;5272;15;2;0,5;2;7,9183;6;0,5;1
ID4598;5000;31400;16129;21;2;0,5;2;7,9183;8;0;0
ID4599;5000;115248;-13690;28;2;0,5;2;7,9183;6;0,428571429;0
ID4600;5000;23466;46614;22;2;0,5;2;7,9183;8;0;0
ID4601;2000;33233;-4973;24;2;0,5;2;7,9183;7;0,5;0
ID4602;5000;520601;43751;27;2;0,5;2;7,9183;7;1;1
ID4603;5000;1041707;-402657;30;2;0,5;2;7,9183;7;0,2;0
ID4604;10000;85267;109209;21;2;0,5;2;7,9183;10;0,25;0
ID4605;2000;29202;1852;20;2;0,5;2;7,9183;7;0;0
ID4606;2000;58965;-21760;30;2;0,5;2;7,9183;7;0,6;1
ID4607;10000;226237;52587;31;2;0,5;2;7,9183;10;1;0
ID4608;5000;11828;11880;22;2;0,5;2;7,9183;8;0,166666667;0
ID4609;10000;54960;20787;30;2;0,5;2;7,9183;9;1;1
ID4610;20000;466244;446158;26;2;0,5;2;7,9183;10;0,25;1
ID4611;20000;201126;138102;24;2;0,5;2;7,9183;9;0,214285714;0
ID4612;10000;74143;63676;26;2;0,5;2;7,9183;10;0,833333333;1
ID4613;2000;64940;-108967;28;2;0,5;2;7,9183;7;0;0
ID4614;5000;13292;4013;21;2;0,5;2;7,9183;9;0,833333333;0
ID4615;2000;31491;12280;27;2;0,5;2;7,9183;7;0,25;0
ID4616;10000;27191;47484;28;2;0,5;2;7,9183;9;0;0
ID4617;5000;56333;57090;22;2;0,5;2;7,9183;10;0,75;0
ID4618;10000;325784;200376;19;2;0,5;2;7,9183;7;1;1
ID4619;20000;582602;553624;25;2;0,5;2;7,9183;10;0,666666667;1
ID4620;10000;134200;128609;31;2;0,5;2;7,9183;10;0,428571429;0
ID4621;10000;53655;13802;22;2;0,5;2;7,9183;9;0,75;0
ID4622;10000;76775;35828;31;2;0,5;2;7,9183;9;1;0
ID4623;5000;272519;79711;29;2;0,5;2;7,9183;9;0,5;0
ID4624;20000;925131;337663;27;2;0,5;2;7,9183;10;0,846153846;1
ID4625;20000;308712;234577;30;2;0,5;2;7,9183;10;0,75;1
ID4626;2000;30553;200;29;2;0,5;2;7,9183;7;1;1
ID4627;5000;29461;19425;21;2;0,5;2;7,9183;6;0,142857143;0
ID4628;5000;149082;76052;31;2;0,5;2;7,9183;10;0,6;1
ID4629;10000;2005914;249175;31;2;0,5;2;7,9183;9;1;1
ID4630;2000;45216;9289;31;2;0,5;2;7,9183;7;0,833333333;1
ID4631;10000;210415;45270;29;2;0,5;2;7,9183;10;0,6;1
ID4632;10000;551476;-32998;13;2;0,5;2;7,9183;9;0,571428571;0
ID4633;20000;1216502;153795;25;2;0,5;2;7,9183;10;0,25;0
ID4634;20000;90730;92604;24;2;0,5;2;7,9183;10;0,2;0
ID4635;2000;12765;3327;30;2;0,5;2;7,9183;7;0,666666667;1
ID4636;5000;109300;141212;28;2;0,5;2;7,9183;7;0,090909091;1
ID4637;20000;6878073;1065001;17;2;0,5;2;7,9183;10;0,583333333;1
ID4638;5000;475729;154135;23;2;0,5;2;7,9183;7;0,333333333;1
ID4639;5000;75741;111089;21;2;0,5;2;7,9183;10;0,571428571;1
ID4640;20000;51504;49904;20;2;0,5;2;7,9183;10;0,615384615;0
ID4641;20000;1561756;4265980;22;2;0,5;2;7,9183;9;0;0
ID4642;5000;203923;31167;21;2;0,5;2;7,9183;7;0,666666667;1
ID4643;2000;230031;-31988;24;2;0,5;2;7,9183;6;1;0
ID4644;5000;12915;20149;29;2;0,5;2;7,9183;9;0;0
ID4645;20000;549644;-43947;31;2;0,5;2;7,9183;10;0,222222222;1
ID4646;20000;229085;-50397;28;2;0,5;2;7,9183;10;0,625;1
ID4647;20000;186248;-29000;19;2;0,5;2;7,9183;10;1;1
ID4648;5000;22800;7410;17;2;0,5;2;7,9183;6;0;0
ID4649;20000;491000;-150850;11;2;0,5;2;7,9183;9;0,166666667;0
ID4650;20000;467041;28082;19;2;0,5;2;7,9183;10;0,8;1
ID4651;5000;65744;23031;31;2;0,5;2;7,9183;9;1;1
ID4652;5000;161000;36389;31;2;0,5;2;7,9183;9;0,8;0
ID4653;2000;13205;7673;27;2;0,5;2;7,9183;5;0,2;0
ID4654;20000;2815283;3354501;10;2;0,5;2;7,9183;10;0,692307692;0
ID4655;20000;768205;39673;19;2;0,5;2;7,9183;6;0,5;1
ID4656;5000;211133;6601;19;2;0,5;2;7,9183;8;1;0
ID4657;5000;58726;21130;31;2;0,5;2;7,9183;8;1;1
ID4658;20000;791110;360281;25;2;0,5;2;7,9183;10;0,5;0
ID4659;20000;818414;-132081;21;2;0,5;2;7,9183;8;1;1
ID4660;20000;611230;159629;31;2;0,5;2;7,9183;10;0,333333333;0
ID4661;10000;291250;-56292;31;2;0,5;2;7,9183;9;1;1
ID4662;10000;305083;115008;31;2;0,5;2;7,9183;10;0;0
ID4663;2000;17294;-2768;19;2;0,5;2;7,9183;6;1;1
ID4664;5000;45385;-9816;25;2;0,5;2;7,9183;7;0,4;0
ID4665;10000;39901;25490;25;2;0,5;2;7,9183;10;0,5;0
ID4666;5000;165655;38380;31;2;0,5;2;7,9183;8;0,833333333;1
ID4667;2000;31476;4960;21;2;0,5;2;7,9183;6;0,076923077;0
ID4668;5000;219201;17645;24;2;0,5;2;7,9183;7;0;0
ID4669;10000;230915;87003;23;2;0,5;2;7,9183;10;0,4;0
ID4670;2000;7912;-17651;24;2;0,5;2;7,9183;8;0,666666667;1
ID4671;2000;94514;-2721;28;2;0,5;2;7,9183;8;0,833333333;1
ID4672;2000;7121;6648;21;2;0,5;2;7,9183;7;0,8;1
ID4673;5000;67596;64126;29;2;0,5;2;7,9183;6;0,285714286;0
ID4674;10000;71356;40005;30;2;0,5;2;7,9183;9;0;0
ID4675;2000;28594;14513;31;2;0,5;2;7,9183;7;0,75;1
ID4676;2000;23444;-8060;30;2;0,5;2;7,9183;7;1;1
ID4677;20000;522601;392877;20;2;0,5;2;7,9183;8;0;1
ID4678;20000;7275000;-847342;30;2;0,5;2;7,9183;10;0,909090909;1
ID4679;2000;7216;6553;10;2;0,5;2;7,9183;6;0,333333333;0
ID4680;2000;23259;16057;31;2;0,5;2;7,9183;8;1;1
ID4681;5000;587963;39417;28;2;0,5;2;7,9183;8;0,2;0
ID4682;20000;342972;329052;16;2;0,5;2;7,9183;9;0,6;1
ID4683;10000;238938;8303;20;2;0,5;2;7,9183;10;0;0
ID4684;5000;239943;61792;30;2;0,5;2;7,9183;10;1;1
ID4685;20000;583589;306539;14;2;0,5;2;7,9183;9;0,357142857;1
ID4686;5000;71130;29500;10;2;0,5;2;7,9183;6;0,285714286;0
ID4687;5000;118063;-3894;29;2;0,5;2;7,9183;8;1;1
ID4688;10000;66741;19313;13;2;0,5;2;7,9183;10;0,1;0
ID4689;5000;37340;21799;24;2;0,5;2;7,9183;9;0,2;0
ID4690;5000;127774;3020;19;2;0,5;2;7,9183;8;0,4;0
ID4691;10000;1540760;231102;18;2;0,5;2;7,9183;7;0;1
ID4692;5000;77835;43680;31;2;0,5;2;7,9183;9;0,2;1
ID4693;10000;121365;164953;20;2;0,5;2;7,9183;9;0,6;0
ID4694;10000;181211;177828;22;2;0,5;2;7,9183;10;0,833333333;1
ID4695;20000;4029266;1300000;30;2;0,5;2;7,9183;10;0,6;1
ID4696;20000;815828;601028;19;2;0,5;2;7,9183;9;0,833333333;1
ID4697;20000;0;1124515;8;2;0,5;2;7,9183;9;0,75;1
ID4698;2000;9479;19861;26;2;0,5;2;7,9183;6;0;0
ID4699;2000;11337;24353;23;2;0,5;2;7,9183;7;0,5;1
ID4700;2000;35094;16284;23;2;0,5;2;7,9183;5;0;0
ID4701;10000;1167472;147716;26;2;0,5;2;7,9183;8;0,5;1
ID4702;20000;99777;102716;31;2;0,5;2;7,9183;10;0,75;0
ID4703;20000;83785;168251;25;2;0,5;2;7,9183;10;0;0
ID4704;10000;63489;1470;31;2;0,5;2;7,9183;9;1;1
ID4705;20000;156190;269190;29;2;0,5;2;7,9183;10;0,111111111;0
ID4706;2000;29200;1998;21;2;0,5;2;7,9183;6;0,166666667;0
ID4707;10000;25880;11069;24;2;0,5;2;7,9183;10;0;0
ID4708;20000;428663;212651;11;2;0,5;2;7,9183;8;0,066666667;0
ID4709;2000;35077;-2311;22;2;0,5;2;7,9183;7;0,4;1
ID4710;10000;95025;27888;20;2;0,5;2;7,9183;8;0,181818182;0
ID4711;20000;146392;61642;31;2;0,5;2;7,9183;10;0;0
ID4712;2000;5711;-12719;22;2;0,5;2;7,9183;7;0,5;0
ID4713;2000;10022;3837;20;2;0,5;2;7,9183;7;0,2;1
ID4714;2000;16175;-6222;31;2;0,5;2;7,9183;7;0,8;0
ID4715;5000;15785;7657;21;2;0,5;2;7,9183;9;0,333333333;1
ID4716;20000;2283907;1338421;28;2;0,5;2;7,9183;10;0,5;1
ID4717;2000;39700;2970;26;2;0,5;2;7,9183;7;0;0
ID4718;20000;1027928;104001;26;2;0,5;2;7,9183;10;0,454545455;1
ID4719;2000;14266;35380;31;2;0,5;2;7,9183;7;0;0
ID4720;10000;91706;62001;24;2;0,5;2;7,9183;10;0;0
ID4721;10000;223879;96185;29;2;0,5;2;7,9183;10;0;0
ID4722;2000;18100;3926;23;2;0,5;2;7,9183;7;0;0
ID4723;2000;5681;11172;24;2;0,5;2;7,9183;6;0;0
ID4724;20000;1998549;70386;19;2;0,5;2;7,9183;10;0,083333333;0
ID4725;2000;18240;5413;30;2;0,5;2;7,9183;5;0;0
ID4726;2000;44546;-7270;19;2;0,5;2;7,9183;6;1;1
ID4727;10000;938712;-23999;14;2;0,5;2;7,9183;7;0;1
ID4728;5000;70830;66299;25;2;0,5;2;7,9183;6;0,666666667;0
ID4729;20000;263197;177693;31;2;0,5;2;7,9183;10;0,25;0
ID4730;5000;230831;-120425;13;2;0,5;2;7,9183;7;0;1
ID4731;5000;27343;10651;18;2;0,5;2;7,9183;9;0,25;0
ID4732;20000;1538131;994807;30;2;0,5;2;7,9183;10;0,75;1
ID4733;20000;130725;89000;18;2;0,5;2;7,9183;10;0,538461539;0
ID4734;2000;21190;3485;25;2;0,5;2;7,9183;6;0,333333333;0
ID4735;20000;5400;610786;9;2;0,5;2;7,9183;7;0;0
ID4736;5000;56107;7508;31;2;0,5;2;7,9183;8;0;0
ID4737;5000;127837;52302;24;2;0,5;2;7,9183;6;0;0
ID4738;20000;1722220;503850;31;2;0,5;2;7,9183;10;0,636363636;1
ID4739;2000;22270;13431;28;2;0,5;2;7,9183;6;0;1
ID4740;2000;31797;4345;29;2;0,5;2;7,9183;7;0,4;1
ID4741;2000;10129;-1497;27;2;0,5;2;7,9183;7;0;0
ID4742;5000;47192;-9259;25;2;0,5;2;7,9183;7;1;1
ID4743;10000;195303;68999;22;2;0,5;2;7,9183;8;0,25;1
ID4744;20000;206615;-39837;31;2;0,5;2;7,9183;10;1;1
ID4745;5000;153619;44684;31;2;0,5;2;7,9183;9;0,285714286;0
ID4746;10000;897342;258196;30;2;0,5;2;7,9183;9;0,833333333;1
ID4747;20000;141435;88001;21;2;0,5;2;7,9183;10;0;0
ID4748;10000;28601;57675;28;2;0,5;2;7,9183;10;0,181818182;0
ID4749;5000;76450;3507;30;2;0,5;2;7,9183;9;0;0
ID4750;20000;6068103;1109860;17;2;0,5;2;7,9183;10;0,9;0
ID4751;5000;77160;12575;26;2;0,5;2;7,9183;8;0,2;0
ID4752;2000;17600;13034;27;2;0,5;2;7,9183;6;0;0
ID4753;20000;0;1422970;4;2;0,5;2;7,9183;6;0;0
ID4754;10000;168279;71206;16;2;0,5;2;7,9183;9;0,142857143;0
ID4755;20000;370335;359450;28;2;0,5;2;7,9183;10;0,714285714;1
ID4756;2000;20245;14566;27;2;0,5;2;7,9183;8;0,833333333;0
ID4757;5000;358266;19413;20;2;0,5;2;7,9183;9;0,5;0
ID4758;5000;30997;18038;27;2;0,5;2;7,9183;7;0;0
ID4759;2000;22620;38670;20;2;0,5;2;7,9183;6;1;0
ID4760;2000;207701;106469;19;2;0,5;2;7,9183;7;0,5;1
ID4761;20000;287581;22617;29;2;0,5;2;7,9183;10;0,909090909;1
ID4762;10000;241752;53778;29;2;0,5;2;7,9183;10;0,375;1
ID4763;20000;145750;178360;20;2;0,5;2;7,9183;9;0,615384615;0
ID4764;2000;53700;9444;31;2;0,5;2;7,9183;5;0;0
ID4765;2000;17200;993;27;2;0,5;2;7,9183;7;0;0
ID4766;20000;157630;175999;19;2;0,5;2;7,9183;9;1;1
ID4767;5000;58631;21589;23;2;0,5;2;7,9183;8;0,6;1
ID4768;20000;1038835;326914;28;2;0,5;2;7,9183;10;1;0
ID4769;5000;57210;51011;20;2;0,5;2;7,9183;8;0,8;0
ID4770;5000;47152;24686;30;2;0,5;2;7,9183;9;0,625;0
ID4771;20000;40420;188720;5;2;0,5;2;7,9183;9;0,833333333;0
ID4772;2000;127407;3284;30;2;0,5;2;7,9183;8;0,833333333;1
ID4773;2000;67728;23040;24;2;0,5;2;7,9183;5;0;0
ID4774;5000;259237;75001;30;2;0,5;2;7,9183;9;0,5;1
ID4775;5000;431176;-70330;23;2;0,5;2;7,9183;7;0,5;0
ID4776;2000;16079;42478;31;2;0,5;2;7,9183;8;0,666666667;0
ID4777;20000;299940;108293;28;2;0,5;2;7,9183;10;0;0
ID4778;20000;0;94701;9;2;0,5;2;7,9183;8;1;0
ID4779;5000;86202;4989;28;2;0,5;2;7,9183;10;1;0
ID4780;5000;16280;24150;29;2;0,5;2;7,9183;8;0,833333333;0
ID4781;20000;755532;417430;31;2;0,5;2;7,9183;10;0,75;1
ID4782;5000;761059;21476;27;2;0,5;2;7,9183;7;0,25;0
ID4783;20000;296746;56388;22;2;0,5;2;7,9183;10;0,538461539;0
ID4784;20000;1597008;321939;24;2;0,5;2;7,9183;10;0,857142857;0
ID4785;20000;164908;1008501;15;2;0,5;2;7,9183;10;0,142857143;0
ID4786;2000;8040;4877;23;2;0,5;2;7,9183;7;0,666666667;0
ID4787;5000;196267;-22298;17;2;0,5;2;7,9183;8;0,5;0
ID4788;20000;74226;47696;25;2;0,5;2;7,9183;10;0,285714286;0
ID4789;2000;29345;44169;26;2;0,5;2;7,9183;7;0;0
ID4790;20000;850972;394232;31;2;0,5;2;7,9183;10;0,6;0
ID4791;20000;2545600;591485;30;2;0,5;2;7,9183;10;1;1
ID4792;2000;283039;52056;29;2;0,5;2;7,9183;7;0;1
ID4793;20000;2000117;219182;17;2;0,5;2;7,9183;10;0,555555556;0
ID4794;5000;92333;18715;30;2;0,5;2;7,9183;9;0,166666667;0
